block|time|amount|balance|balanceUSD|profit
848297|2024-06-17 10:13:15|+0.02131934 BTC (1,411.57 USD)|18,628.52127831 BTC|$1,233,405,717 @ $66,210.61|$714,648,105
848294|2024-06-17 10:01:17|+0.18181643 BTC (12,035.88 USD)|18,628.49995897 BTC|$1,233,168,667 @ $66,197.96|$714,412,466
848289|2024-06-17 09:12:30|+0.12072415 BTC (8,008.3 USD)|18,628.31814254 BTC|$1,235,719,353 @ $66,335.53|$716,975,189
848286|2024-06-17 08:36:29|+0.17461384 BTC (11,583.1 USD)|18,628.19741839 BTC|$1,235,711,345 @ $66,335.53|$716,975,189
848285|2024-06-17 08:26:26|+0.01833053 BTC (1,215.97 USD)|18,628.02280455 BTC|$1,235,699,762 @ $66,335.53|$716,975,189
848284|2024-06-17 08:23:02|+0.0198669 BTC (1,317.88 USD)|18,628.00447402 BTC|$1,235,698,546 @ $66,335.53|$716,975,189
848283|2024-06-17 08:00:18|+0.49456207 BTC (32,875.18 USD)|18,627.98460712 BTC|$1,238,263,691 @ $66,473.3|$719,541,652
848280|2024-06-17 07:28:04|+45.3 BTC (3,011,240.69 USD)|18,627.49004505 BTC|$1,238,230,816 @ $66,473.3|$719,541,652
848279|2024-06-17 06:57:44|+0.22423332 BTC (14,872.46 USD)|18,582.19004505 BTC|$1,232,479,053 @ $66,325.82|$716,801,130
848278|2024-06-17 06:49:29|+0.01355169 BTC (898.83 USD)|18,581.96581173 BTC|$1,232,464,181 @ $66,325.82|$716,801,130
848276|2024-06-17 06:34:47|+0.22056726 BTC (14,629.31 USD)|18,581.95226004 BTC|$1,232,463,282 @ $66,325.82|$716,801,130
848272|2024-06-17 06:06:55|+0.12786019 BTC (8,487.25 USD)|18,581.73169278 BTC|$1,233,439,856 @ $66,379.17|$717,792,333
848271|2024-06-17 05:59:37|+0.01043512 BTC (692.67 USD)|18,581.60383259 BTC|$1,233,431,369 @ $66,379.17|$717,792,333
848270|2024-06-17 05:52:10|+0.15276058 BTC (10,140.12 USD)|18,581.59339747 BTC|$1,233,430,676 @ $66,379.17|$717,792,333
848269|2024-06-17 05:26:04|+0.64844493 BTC (43,043.23 USD)|18,581.44063689 BTC|$1,233,420,536 @ $66,379.17|$717,792,333
848268|2024-06-17 05:12:47|+0.37014485 BTC (24,584.8 USD)|18,580.79219196 BTC|$1,234,124,885 @ $66,419.39|$718,539,726
848263|2024-06-17 03:50:59|+0.1114823 BTC (7,423.29 USD)|18,580.42204711 BTC|$1,237,216,877 @ $66,587.12|$721,656,302
848261|2024-06-17 03:44:08|+0.1144578 BTC (7,621.42 USD)|18,580.31056481 BTC|$1,237,209,453 @ $66,587.12|$721,656,302
848258|2024-06-17 03:27:19|+0.34874073 BTC (23,221.64 USD)|18,580.19610701 BTC|$1,237,201,832 @ $66,587.12|$721,656,302
848255|2024-06-17 03:09:14|+0.90782372 BTC (60,595.83 USD)|18,579.84736628 BTC|$1,240,176,045 @ $66,748.45|$724,653,736
848241|2024-06-17 00:58:12|+5.08065733 BTC (338,922.22 USD)|18,578.93954256 BTC|$1,239,370,240 @ $66,708.34|$723,908,527
848238|2024-06-17 00:42:22|+0.06094257 BTC (4,065.38 USD)|18,573.85888523 BTC|$1,239,031,318 @ $66,708.34|$723,908,527
848233|2024-06-16 23:47:00|+0.09530545 BTC (6,343.53 USD)|18,573.79794266 BTC|$1,236,271,103 @ $66,559.95|$721,152,378
848229|2024-06-16 23:08:27|+0.47867096 BTC (31,860.32 USD)|18,573.70263721 BTC|$1,236,264,759 @ $66,559.95|$721,152,378
848228|2024-06-16 22:43:05|+0.35995317 BTC (23,972.4 USD)|18,573.22396625 BTC|$1,236,951,690 @ $66,598.65|$721,871,169
848224|2024-06-16 22:20:17|+0.51177949 BTC (34,083.82 USD)|18,572.86401308 BTC|$1,236,927,718 @ $66,598.65|$721,871,169
848222|2024-06-16 21:57:20|+0.06010362 BTC (4,006.72 USD)|18,572.35223359 BTC|$1,238,099,072 @ $66,663.56|$723,076,607
848219|2024-06-16 21:11:47|+0.0805786 BTC (5,370.11 USD)|18,572.29212997 BTC|$1,237,739,033 @ $66,644.39|$722,720,575
848217|2024-06-16 20:55:09|+0.14194876 BTC (9,460.09 USD)|18,572.21155137 BTC|$1,237,733,663 @ $66,644.39|$722,720,575
848210|2024-06-16 20:31:00|+0.3201204 BTC (21,334.23 USD)|18,572.06960261 BTC|$1,237,724,203 @ $66,644.39|$722,720,575
848207|2024-06-16 19:59:45|+0.08441339 BTC (5,625.17 USD)|18,571.74948221 BTC|$1,237,590,402 @ $66,638.33|$722,608,108
848205|2024-06-16 19:46:30|+0.45004674 BTC (29,990.36 USD)|18,571.66506882 BTC|$1,237,584,776 @ $66,638.33|$722,608,108
848203|2024-06-16 19:40:36|+0.02169178 BTC (1,445.5 USD)|18,571.21502208 BTC|$1,237,554,786 @ $66,638.33|$722,608,108
848201|2024-06-16 19:23:46|+0.08520411 BTC (5,677.86 USD)|18,571.1933303 BTC|$1,237,553,341 @ $66,638.33|$722,608,108
848200|2024-06-16 19:15:12|+0.12861463 BTC (8,570.66 USD)|18,571.10812619 BTC|$1,237,547,663 @ $66,638.33|$722,608,108
848186|2024-06-16 15:55:47|+0.01882234 BTC (1,254.64 USD)|18,570.97951156 BTC|$1,237,882,209 @ $66,656.81|$722,951,225
848181|2024-06-16 15:29:44|+0.01824701 BTC (1,216.29 USD)|18,570.96068922 BTC|$1,237,880,954 @ $66,656.81|$722,951,225
848176|2024-06-16 15:13:47|+0.4404279 BTC (29,357.52 USD)|18,570.94244221 BTC|$1,237,879,738 @ $66,656.81|$722,951,225
848175|2024-06-16 15:11:02|+1.06459112 BTC (70,866.71 USD)|18,570.50201431 BTC|$1,236,183,823 @ $66,567.07|$721,284,667
848173|2024-06-16 14:58:47|+0.04222799 BTC (2,810.99 USD)|18,569.43742319 BTC|$1,236,112,956 @ $66,567.07|$721,284,667
848172|2024-06-16 14:49:41|+0.34817711 BTC (23,177.13 USD)|18,569.3951952 BTC|$1,236,110,145 @ $66,567.07|$721,284,667
848167|2024-06-16 14:18:14|+0.01052464 BTC (700.59 USD)|18,569.04701809 BTC|$1,236,086,968 @ $66,567.07|$721,284,667
848165|2024-06-16 14:01:00|+0.0100187 BTC (666.92 USD)|18,569.03649345 BTC|$1,236,086,268 @ $66,567.07|$721,284,667
848164|2024-06-16 13:55:29|+0.6984353 BTC (46,554.14 USD)|18,569.02647475 BTC|$1,237,716,752 @ $66,654.91|$722,915,819
848162|2024-06-16 13:35:42|+0.28012033 BTC (18,671.39 USD)|18,568.32803945 BTC|$1,237,670,198 @ $66,654.91|$722,915,819
848161|2024-06-16 13:30:47|+0.08737159 BTC (5,823.75 USD)|18,568.04791912 BTC|$1,237,651,527 @ $66,654.91|$722,915,819
848158|2024-06-16 13:03:03|+0.01318942 BTC (876.14 USD)|18,567.96054753 BTC|$1,233,420,561 @ $66,427.36|$718,690,677
848157|2024-06-16 13:01:48|+0.0401266 BTC (2,665.5 USD)|18,567.94735811 BTC|$1,233,419,685 @ $66,427.36|$718,690,677
848153|2024-06-16 11:45:42|+0.1999472 BTC (13,261.39 USD)|18,567.90723151 BTC|$1,231,506,289 @ $66,324.45|$716,779,946
848152|2024-06-16 11:33:49|+0.04279822 BTC (2,838.57 USD)|18,567.70728431 BTC|$1,231,493,027 @ $66,324.45|$716,779,946
848148|2024-06-16 11:11:44|+0.15649219 BTC (10,379.26 USD)|18,567.66448609 BTC|$1,231,490,189 @ $66,324.45|$716,779,946
848145|2024-06-16 10:41:58|+0.60351512 BTC (40,031.74 USD)|18,567.5079939 BTC|$1,231,600,789 @ $66,330.97|$716,900,925
848143|2024-06-16 10:27:00|+0.39761574 BTC (26,374.24 USD)|18,566.90447878 BTC|$1,231,560,757 @ $66,330.97|$716,900,925
848141|2024-06-16 09:40:16|+1.0995354 BTC (72,941.16 USD)|18,566.50686304 BTC|$1,231,668,003 @ $66,338.17|$717,034,546
848139|2024-06-16 09:19:40|+0.236476 BTC (15,687.38 USD)|18,565.40732764 BTC|$1,231,595,062 @ $66,338.17|$717,034,546
848137|2024-06-16 09:05:16|+0.04987395 BTC (3,305.22 USD)|18,565.17085164 BTC|$1,230,342,745 @ $66,271.56|$715,797,916
848136|2024-06-16 08:51:11|+0.54465051 BTC (36,094.84 USD)|18,565.12097769 BTC|$1,230,339,440 @ $66,271.56|$715,797,916
848126|2024-06-16 07:40:54|+0.07549352 BTC (5,000.78 USD)|18,564.57632718 BTC|$1,229,739,624 @ $66,241.19|$715,234,196
848123|2024-06-16 07:29:06|+0.01988236 BTC (1,317.03 USD)|18,564.50083366 BTC|$1,229,734,624 @ $66,241.19|$715,234,196
848119|2024-06-16 06:44:24|+0.19550609 BTC (12,932.7 USD)|18,564.4809513 BTC|$1,228,037,404 @ $66,149.84|$713,538,293
848115|2024-06-16 06:09:51|+0.28334243 BTC (18,748.66 USD)|18,564.28544521 BTC|$1,228,391,474 @ $66,169.61|$713,905,296
848113|2024-06-16 06:06:57|+0.31847646 BTC (21,073.46 USD)|18,564.00210278 BTC|$1,228,372,726 @ $66,169.61|$713,905,296
848110|2024-06-16 05:53:03|+0.02851979 BTC (1,887.14 USD)|18,563.68362632 BTC|$1,228,351,652 @ $66,169.61|$713,905,296
848106|2024-06-16 05:41:20|+0.25681971 BTC (16,993.66 USD)|18,563.65510653 BTC|$1,228,349,765 @ $66,169.61|$713,905,296
848104|2024-06-16 05:03:27|+0.04778371 BTC (3,163.1 USD)|18,563.39828682 BTC|$1,228,828,191 @ $66,196.3|$714,400,716
848103|2024-06-16 04:28:55|+0.04216648 BTC (2,791.26 USD)|18,563.35050311 BTC|$1,228,825,028 @ $66,196.3|$714,400,716
848102|2024-06-16 04:17:45|+0.03375913 BTC (2,234.73 USD)|18,563.30833663 BTC|$1,228,822,237 @ $66,196.3|$714,400,716
848099|2024-06-16 03:55:06|+0.42823248 BTC (28,352.78 USD)|18,563.2745775 BTC|$1,229,053,092 @ $66,208.85|$714,633,806
848095|2024-06-16 03:39:46|+1.53839994 BTC (101,855.69 USD)|18,562.84634502 BTC|$1,229,024,739 @ $66,208.85|$714,633,806
848078|2024-06-16 00:58:21|+0.15058453 BTC (9,959.73 USD)|18,561.30794508 BTC|$1,227,653,698 @ $66,140.47|$713,364,620
848075|2024-06-16 00:28:08|+0.0150904 BTC (998.09 USD)|18,561.15736055 BTC|$1,227,643,738 @ $66,140.47|$713,364,620
848073|2024-06-16 00:11:19|+0.46644702 BTC (30,838.18 USD)|18,561.14227015 BTC|$1,227,131,551 @ $66,112.93|$712,853,431
848071|2024-06-15 23:51:47|+0.74898057 BTC (49,517.3 USD)|18,560.67582313 BTC|$1,227,100,713 @ $66,112.93|$712,853,431
848068|2024-06-15 22:44:35|+0.04369004 BTC (2,889.47 USD)|18,559.92684256 BTC|$1,227,474,189 @ $66,135.72|$713,276,425
848065|2024-06-15 21:58:10|+0.30322672 BTC (20,059.86 USD)|18,559.88315252 BTC|$1,227,822,703 @ $66,154.66|$713,627,828
848062|2024-06-15 21:31:17|+0.16796851 BTC (11,111.9 USD)|18,559.5799258 BTC|$1,227,802,643 @ $66,154.66|$713,627,828
848060|2024-06-15 21:03:10|+0.10358331 BTC (6,859.97 USD)|18,559.41195729 BTC|$1,229,126,053 @ $66,226.56|$714,962,350
848058|2024-06-15 20:32:36|+0.15474219 BTC (10,248.04 USD)|18,559.30837398 BTC|$1,229,119,193 @ $66,226.56|$714,962,350
848054|2024-06-15 19:51:49|+0.18514407 BTC (12,266.13 USD)|18,559.15363179 BTC|$1,229,577,172 @ $66,251.79|$715,430,577
848052|2024-06-15 19:35:49|+0.01194852 BTC (791.61 USD)|18,558.96848772 BTC|$1,229,564,906 @ $66,251.79|$715,430,577
848048|2024-06-15 19:22:44|+0.99443288 BTC (65,882.96 USD)|18,558.9565392 BTC|$1,229,564,114 @ $66,251.79|$715,430,577
848044|2024-06-15 18:38:16|+0.39999638 BTC (26,523 USD)|18,557.96210632 BTC|$1,230,543,431 @ $66,308.11|$716,475,777
848043|2024-06-15 18:23:56|+0.01052007 BTC (697.57 USD)|18,557.56210994 BTC|$1,230,516,908 @ $66,308.11|$716,475,777
848039|2024-06-15 18:11:12|+0.25620054 BTC (16,983.98 USD)|18,557.55158987 BTC|$1,230,212,620 @ $66,291.75|$716,172,187
848032|2024-06-15 16:06:17|+0.01333096 BTC (883.76 USD)|18,557.29538933 BTC|$1,230,229,270 @ $66,293.57|$716,205,820
848031|2024-06-15 15:31:08|+0.12359125 BTC (8,193.3 USD)|18,557.28205837 BTC|$1,230,228,386 @ $66,293.57|$716,205,820
848028|2024-06-15 15:22:55|+0.06027571 BTC (3,995.89 USD)|18,557.15846712 BTC|$1,230,220,193 @ $66,293.57|$716,205,820
848017|2024-06-15 13:47:36|+0.91578148 BTC (60,730.37 USD)|18,557.09819141 BTC|$1,230,620,472 @ $66,315.35|$716,610,096
848014|2024-06-15 13:13:26|+0.06333551 BTC (4,200.12 USD)|18,556.18240993 BTC|$1,230,559,742 @ $66,315.35|$716,610,096
848010|2024-06-15 12:44:58|+0.04512727 BTC (2,988.48 USD)|18,556.11907442 BTC|$1,228,849,063 @ $66,223.39|$714,903,617
848006|2024-06-15 11:56:57|+0.03022735 BTC (2,001.26 USD)|18,556.07394715 BTC|$1,228,542,325 @ $66,207.02|$714,599,867
848003|2024-06-15 11:23:57|+0.1852081 BTC (12,262.08 USD)|18,556.0437198 BTC|$1,228,540,324 @ $66,207.02|$714,599,867
848001|2024-06-15 10:49:11|+0.09057828 BTC (5,991.72 USD)|18,555.8585117 BTC|$1,227,463,963 @ $66,149.67|$713,535,768
847995|2024-06-15 10:29:39|+0.18984064 BTC (12,557.9 USD)|18,555.76793342 BTC|$1,227,457,971 @ $66,149.67|$713,535,768
847994|2024-06-15 10:20:31|+0.28855795 BTC (19,088.01 USD)|18,555.57809278 BTC|$1,227,445,413 @ $66,149.67|$713,535,768
847986|2024-06-15 09:14:24|+0.65340664 BTC (43,250.04 USD)|18,555.28953483 BTC|$1,228,204,459 @ $66,191.61|$714,313,902
847981|2024-06-15 07:34:17|+0.26386086 BTC (17,491.08 USD)|18,554.63612819 BTC|$1,229,969,082 @ $66,289.04|$716,121,775
847978|2024-06-15 07:10:33|+0.8839432 BTC (58,595.75 USD)|18,554.37226733 BTC|$1,229,951,591 @ $66,289.04|$716,121,775
847971|2024-06-15 06:15:47|+1.31888057 BTC (87,397.86 USD)|18,553.48832413 BTC|$1,229,478,351 @ $66,266.69|$715,707,131
847969|2024-06-15 06:10:36|+0.45853619 BTC (30,371.94 USD)|18,552.16944356 BTC|$1,228,834,996 @ $66,236.73|$715,151,174
847967|2024-06-15 05:38:24|+0.10392556 BTC (6,883.69 USD)|18,551.71090737 BTC|$1,228,804,624 @ $66,236.73|$715,151,174
847963|2024-06-15 04:31:17|+0.03305354 BTC (2,186.5 USD)|18,551.60698181 BTC|$1,227,191,489 @ $66,150.14|$713,544,922
847962|2024-06-15 04:20:02|+0.37229355 BTC (24,627.27 USD)|18,551.57392827 BTC|$1,227,189,302 @ $66,150.14|$713,544,922
847960|2024-06-15 03:46:57|+0.14446866 BTC (9,561.53 USD)|18,551.20163472 BTC|$1,227,795,347 @ $66,184.14|$714,175,594
847947|2024-06-15 00:48:44|+0.04182439 BTC (2,762.5 USD)|18,551.05716606 BTC|$1,225,297,908 @ $66,050.03|$711,687,717
847946|2024-06-15 00:33:42|+2.51791043 BTC (166,308.06 USD)|18,551.01534167 BTC|$1,225,295,146 @ $66,050.03|$711,687,717
847943|2024-06-15 00:03:14|+0.36331824 BTC (23,937.05 USD)|18,548.49743124 BTC|$1,222,059,016 @ $65,884.53|$708,617,895
847942|2024-06-14 23:39:23|+0.24989544 BTC (16,464.24 USD)|18,548.134113 BTC|$1,222,035,079 @ $65,884.53|$708,617,895
847940|2024-06-14 23:33:26|+0.9202154 BTC (60,627.96 USD)|18,547.88421756 BTC|$1,222,018,615 @ $65,884.53|$708,617,895
847937|2024-06-14 23:11:44|+0.20955245 BTC (13,806.26 USD)|18,546.96400216 BTC|$1,221,957,987 @ $65,884.53|$708,617,895
847934|2024-06-14 22:37:33|+0.08521073 BTC (5,592.59 USD)|18,546.75444971 BTC|$1,217,270,054 @ $65,632.51|$703,943,769
847933|2024-06-14 22:17:02|+0.16984561 BTC (11,147.39 USD)|18,546.66923898 BTC|$1,217,264,461 @ $65,632.51|$703,943,769
847932|2024-06-14 21:48:16|+6.61583964 BTC (432,873.96 USD)|18,546.49939337 BTC|$1,213,496,258 @ $65,429.94|$700,186,713
847931|2024-06-14 21:39:29|+0.11258301 BTC (7,366.3 USD)|18,539.88355373 BTC|$1,213,063,384 @ $65,429.94|$700,186,713
847926|2024-06-14 21:16:02|+7.10050334 BTC (464,585.48 USD)|18,539.77097072 BTC|$1,213,056,018 @ $65,429.94|$700,186,713
847921|2024-06-14 19:54:32|+0.11523185 BTC (7,542.42 USD)|18,532.67046738 BTC|$1,213,042,983 @ $65,454.3|$700,638,263
847920|2024-06-14 19:27:23|+0.03701747 BTC (2,422.95 USD)|18,532.55523553 BTC|$1,213,035,440 @ $65,454.3|$700,638,263
847918|2024-06-14 19:01:09|+0.13783632 BTC (9,094.69 USD)|18,532.51821806 BTC|$1,222,808,808 @ $65,981.79|$710,414,054
847916|2024-06-14 18:46:06|+2.20873232 BTC (145,736.12 USD)|18,532.38038174 BTC|$1,222,799,713 @ $65,981.79|$710,414,054
847909|2024-06-14 18:31:04|+0.1780842 BTC (11,750.32 USD)|18,530.17164942 BTC|$1,222,653,977 @ $65,981.79|$710,414,054
847908|2024-06-14 18:12:43|+0.01471995 BTC (971.25 USD)|18,529.99356522 BTC|$1,222,642,227 @ $65,981.79|$710,414,054
847906|2024-06-14 17:41:23|+0.06015639 BTC (4,026.12 USD)|18,529.97884527 BTC|$1,240,166,710 @ $66,927.58|$727,939,508
847905|2024-06-14 17:28:38|+0.12794337 BTC (8,562.94 USD)|18,529.91868888 BTC|$1,240,162,684 @ $66,927.58|$727,939,508
847903|2024-06-14 17:12:29|+0.09690899 BTC (6,485.88 USD)|18,529.79074551 BTC|$1,240,154,121 @ $66,927.58|$727,939,508
847902|2024-06-14 16:54:52|+0.01494324 BTC (1,001.14 USD)|18,529.69383652 BTC|$1,241,419,008 @ $66,996.2|$729,210,881
847900|2024-06-14 16:20:05|+0.07049606 BTC (4,722.97 USD)|18,529.67889328 BTC|$1,241,418,007 @ $66,996.2|$729,210,881
847896|2024-06-14 15:56:00|+0.45711032 BTC (30,683.48 USD)|18,529.60839722 BTC|$1,243,797,952 @ $67,124.89|$731,595,550
847885|2024-06-14 13:18:16|+0.04823143 BTC (3,228.47 USD)|18,529.1512869 BTC|$1,240,287,417 @ $66,937.09|$728,115,698
847884|2024-06-14 13:07:29|+0.11694039 BTC (7,827.65 USD)|18,529.10305547 BTC|$1,240,284,189 @ $66,937.09|$728,115,698
847883|2024-06-14 12:58:29|+0.01546557 BTC (1,035.23 USD)|18,528.98611508 BTC|$1,240,292,991 @ $66,937.98|$728,132,327
847880|2024-06-14 12:26:05|+0.12380656 BTC (8,287.36 USD)|18,528.97064951 BTC|$1,240,291,955 @ $66,937.98|$728,132,327
847878|2024-06-14 12:08:52|+0.32710982 BTC (21,950.35 USD)|18,528.84684295 BTC|$1,243,358,151 @ $67,103.91|$731,206,810
847874|2024-06-14 11:41:46|+0.01994324 BTC (1,338.27 USD)|18,528.51973313 BTC|$1,243,336,200 @ $67,103.91|$731,206,810
847872|2024-06-14 10:49:40|+0.02916339 BTC (1,955.6 USD)|18,528.49978989 BTC|$1,242,460,109 @ $67,056.7|$730,332,058
847871|2024-06-14 10:39:37|+0.02228497 BTC (1,494.36 USD)|18,528.4706265 BTC|$1,242,458,154 @ $67,056.7|$730,332,058
847866|2024-06-14 10:17:36|+0.62841154 BTC (42,139.21 USD)|18,528.44834153 BTC|$1,242,456,660 @ $67,056.7|$730,332,058
847865|2024-06-14 09:30:38|+0.01036652 BTC (694.38 USD)|18,527.81992999 BTC|$1,241,043,956 @ $66,982.73|$728,961,493
847863|2024-06-14 09:16:43|+0.1652975 BTC (11,072.08 USD)|18,527.80956347 BTC|$1,241,043,261 @ $66,982.73|$728,961,493
847862|2024-06-14 08:38:30|+0.13712098 BTC (9,187.82 USD)|18,527.64426597 BTC|$1,241,448,283 @ $67,005.19|$729,377,587
847859|2024-06-14 08:28:39|+0.41981962 BTC (28,130.09 USD)|18,527.50714499 BTC|$1,241,439,095 @ $67,005.19|$729,377,587
847858|2024-06-14 08:19:36|+0.05378085 BTC (3,603.6 USD)|18,527.08732537 BTC|$1,241,410,965 @ $67,005.19|$729,377,587
847856|2024-06-14 08:12:07|+50.7 BTC (3,397,163.02 USD)|18,527.03354452 BTC|$1,241,407,362 @ $67,005.19|$729,377,587
847854|2024-06-14 07:57:42|+0.76400212 BTC (51,052.64 USD)|18,476.33354452 BTC|$1,234,637,439 @ $66,822.64|$726,004,827
847841|2024-06-14 04:54:55|+0.03891726 BTC (2,600.33 USD)|18,475.5695424 BTC|$1,234,478,793 @ $66,816.82|$725,897,234
847839|2024-06-14 04:42:19|+1.54110389 BTC (102,971.66 USD)|18,475.53062514 BTC|$1,234,476,193 @ $66,816.82|$725,897,234
847836|2024-06-14 04:09:07|+0.13451537 BTC (8,987.89 USD)|18,473.98952125 BTC|$1,234,373,221 @ $66,816.82|$725,897,234
847835|2024-06-14 03:49:16|+0.02619427 BTC (1,746.56 USD)|18,473.85500588 BTC|$1,231,782,234 @ $66,677.05|$723,315,235
847834|2024-06-14 03:39:05|+0.03279296 BTC (2,186.54 USD)|18,473.82881161 BTC|$1,231,780,487 @ $66,677.05|$723,315,235
847833|2024-06-14 03:34:07|+0.02043468 BTC (1,362.52 USD)|18,473.79601865 BTC|$1,231,778,301 @ $66,677.05|$723,315,235
847831|2024-06-14 03:22:03|+13.21970463 BTC (881,450.96 USD)|18,473.77558397 BTC|$1,231,776,938 @ $66,677.05|$723,315,235
847818|2024-06-14 01:33:16|+1.01594371 BTC (67,931.48 USD)|18,460.55587934 BTC|$1,234,372,483 @ $66,865.4|$726,792,230
847804|2024-06-13 22:37:25|+0.41173092 BTC (27,458.18 USD)|18,459.53993563 BTC|$1,231,059,642 @ $66,689.62|$723,547,321
847802|2024-06-13 22:31:14|+0.08300958 BTC (5,535.88 USD)|18,459.12820471 BTC|$1,231,032,184 @ $66,689.62|$723,547,321
847800|2024-06-13 22:22:33|+0.25027059 BTC (16,690.45 USD)|18,459.04519513 BTC|$1,231,026,648 @ $66,689.62|$723,547,321
847799|2024-06-13 22:17:37|+0.17132964 BTC (11,425.91 USD)|18,458.79492454 BTC|$1,231,009,958 @ $66,689.62|$723,547,321
847796|2024-06-13 21:57:10|+1.14195888 BTC (76,307.63 USD)|18,458.6235949 BTC|$1,233,436,574 @ $66,821.7|$725,985,364
847794|2024-06-13 21:21:00|+0.47952883 BTC (32,042.93 USD)|18,457.48163602 BTC|$1,233,360,267 @ $66,821.7|$725,985,364
847789|2024-06-13 20:45:09|+0.02994028 BTC (2,003.24 USD)|18,457.00210719 BTC|$1,234,918,926 @ $66,907.88|$727,576,066
847786|2024-06-13 20:29:48|+0.10786941 BTC (7,217.31 USD)|18,456.97216691 BTC|$1,234,916,923 @ $66,907.88|$727,576,066
847785|2024-06-13 20:05:00|+0.05287741 BTC (3,537.92 USD)|18,456.8642975 BTC|$1,234,909,706 @ $66,907.88|$727,576,066
847784|2024-06-13 19:50:58|+0.23184235 BTC (15,498.65 USD)|18,456.81142009 BTC|$1,233,836,613 @ $66,849.93|$726,506,511
847783|2024-06-13 19:35:25|+0.0142346 BTC (951.58 USD)|18,456.57957774 BTC|$1,233,821,114 @ $66,849.93|$726,506,511
847782|2024-06-13 19:30:58|+0.12617952 BTC (8,435.09 USD)|18,456.56534314 BTC|$1,233,820,162 @ $66,849.93|$726,506,511
847781|2024-06-13 19:21:32|+0.10649029 BTC (7,118.87 USD)|18,456.43916362 BTC|$1,233,811,727 @ $66,849.93|$726,506,511
847779|2024-06-13 19:00:21|+0.40425768 BTC (26,928.53 USD)|18,456.33267333 BTC|$1,229,418,533 @ $66,612.29|$722,120,435
847770|2024-06-13 17:07:02|+0.11955888 BTC (8,077.96 USD)|18,455.92841565 BTC|$1,246,969,414 @ $67,564.71|$739,698,245
847769|2024-06-13 16:46:37|+5.47007746 BTC (369,584.19 USD)|18,455.80885677 BTC|$1,246,961,336 @ $67,564.71|$739,698,245
847762|2024-06-13 15:51:17|+1.49234585 BTC (101,289.23 USD)|18,450.33877931 BTC|$1,252,270,478 @ $67,872.49|$745,376,971
847755|2024-06-13 14:40:18|+0.04140243 BTC (2,810.71 USD)|18,448.84643346 BTC|$1,252,445,206 @ $67,887.45|$745,652,988
847752|2024-06-13 13:55:11|+0.16434688 BTC (11,152.29 USD)|18,448.80503103 BTC|$1,251,903,780 @ $67,858.26|$745,114,373
847747|2024-06-13 13:16:39|+0.06471145 BTC (4,391.21 USD)|18,448.64068415 BTC|$1,251,892,627 @ $67,858.26|$745,114,373
847745|2024-06-13 12:56:16|+0.16973907 BTC (11,441.64 USD)|18,448.5759727 BTC|$1,243,567,705 @ $67,407.25|$736,793,842
847743|2024-06-13 12:36:41|+0.0281277 BTC (1,896.01 USD)|18,448.40623363 BTC|$1,243,556,264 @ $67,407.25|$736,793,842
847738|2024-06-13 11:55:52|+0.41406802 BTC (27,946.66 USD)|18,448.37810593 BTC|$1,245,134,964 @ $67,492.92|$738,374,438
847735|2024-06-13 11:33:01|+0.31782391 BTC (21,450.86 USD)|18,447.96403791 BTC|$1,245,107,017 @ $67,492.92|$738,374,438
847729|2024-06-13 10:57:13|+0.12824219 BTC (8,675.91 USD)|18,447.646214 BTC|$1,248,030,378 @ $67,652.55|$741,319,250
847723|2024-06-13 10:20:30|+0.0296839 BTC (2,008.19 USD)|18,447.51797181 BTC|$1,248,021,702 @ $67,652.55|$741,319,250
847719|2024-06-13 09:47:01|+0.07924174 BTC (5,350.01 USD)|18,447.48828791 BTC|$1,245,482,582 @ $67,515.02|$738,782,138
847714|2024-06-13 09:00:43|+0.08909028 BTC (6,012.8 USD)|18,447.40904617 BTC|$1,245,035,633 @ $67,491.08|$738,340,539
847712|2024-06-13 08:34:24|+0.13782467 BTC (9,301.94 USD)|18,447.31995589 BTC|$1,245,029,620 @ $67,491.08|$738,340,539
847709|2024-06-13 08:14:43|+0.4677189 BTC (31,573.7 USD)|18,447.18213122 BTC|$1,245,290,100 @ $67,505.71|$738,610,321
847708|2024-06-13 08:06:43|+0.36929575 BTC (24,929.57 USD)|18,446.71441232 BTC|$1,245,258,527 @ $67,505.71|$738,610,321
847701|2024-06-13 06:50:57|+0.13276364 BTC (8,965.78 USD)|18,446.34511657 BTC|$1,245,715,972 @ $67,531.86|$739,092,696
847700|2024-06-13 06:28:06|+0.93330868 BTC (63,028.07 USD)|18,446.21235293 BTC|$1,245,707,007 @ $67,531.86|$739,092,696
847697|2024-06-13 06:00:21|+1.27808998 BTC (86,483.95 USD)|18,445.27904425 BTC|$1,248,128,573 @ $67,666.56|$741,577,291
847690|2024-06-13 04:39:40|+0.04216732 BTC (2,869.06 USD)|18,444.00095427 BTC|$1,254,928,661 @ $68,039.94|$748,463,863
847687|2024-06-13 03:29:37|+6.49975217 BTC (443,639.93 USD)|18,443.95878695 BTC|$1,258,890,545 @ $68,254.9|$752,428,616
847671|2024-06-13 01:13:36|+0.16105175 BTC (10,995.95 USD)|18,437.45903478 BTC|$1,258,834,136 @ $68,275.9|$752,815,846
847669|2024-06-13 00:49:41|+0.06421281 BTC (4,395.25 USD)|18,437.29798303 BTC|$1,261,999,587 @ $68,448.19|$755,992,293
